submitter_id.samples,mrna_vae_1,mrna_vae_2,mrna_vae_3,mrna_vae_4,mrna_vae_5,mrna_vae_6,mrna_vae_7,mrna_vae_8,mrna_vae_9,mrna_vae_10,mrna_vae_11,mrna_vae_12,mrna_vae_13,mrna_vae_14,mrna_vae_15,mrna_vae_16,mrna_vae_17,mrna_vae_18,mrna_vae_19,mrna_vae_20,mrna_vae_21,mrna_vae_22,mrna_vae_23,mrna_vae_24,mrna_vae_25,mrna_vae_26,mrna_vae_27,mrna_vae_28,mrna_vae_29,mrna_vae_30,mrna_vae_31,mrna_vae_32,label_mrna
TCGA-LD-A74U-01,-1.2432582,1.2768215,-0.26382458,0.1030532,1.1095259,1.3698659,-0.12222817,0.67196226,0.759899,-0.01573462,-0.41716704,-1.4494648,0.30609468,0.8281894,0.41110402,1.0264345,1.8175665,-0.08430159,1.3648235,-0.20415688,-0.02439548,-1.1414158,-0.31891945,0.20889218,-0.46460205,0.7415236,-2.4905064,1.7635692,0.5369086,-0.7294566,1.5385188,-1.6479084,1
TCGA-D8-A1XA-01,-0.8166673,-0.21813713,1.1247602,1.1155801,0.9828943,0.594484,0.88393307,-0.37744012,0.5204774,0.50002265,-0.5345214,0.6386168,1.2138604,-0.1758879,0.41575313,-0.24846679,1.745265,0.6914034,-1.0059861,1.7200919,-0.7966633,0.4791754,-0.1429728,0.5311921,0.4235432,-2.3158004,0.8689233,-0.40393707,0.68656373,0.15278283,-0.4583933,-0.26247886,1
TCGA-D8-A1XR-01,0.1776377,0.52568513,-0.94441426,-1.3647239,1.7444521,0.29915065,0.05983901,-1.1507056,1.1136783,-0.49726343,0.66402876,-0.84655833,-0.67490274,0.28799075,0.8887155,0.11426097,1.8218367,0.5688301,1.14309,-0.7131297,-0.5951145,1.232624,-0.18315114,1.0308304,0.6088786,-1.1288514,-0.34600583,-0.12712082,-0.57340014,-0.22394183,1.6178007,0.2235486,1
TCGA-A8-A07Z-01,-0.03430319,-0.345928,-0.2588642,-0.18777052,-0.507077,-0.7999272,-1.7769628,1.2721722,1.6828468,1.4536059,-0.20262092,-1.0474088,-0.81000644,-0.43360588,-0.71155316,1.814879,-1.5166942,0.32459736,1.2494504,-1.1023666,-0.18485928,-0.87461764,-2.3884282,1.1961927,0.22568163,-0.7552439,-0.19562328,-0.33116248,2.104188,1.1286892,0.362939,-1.4790329,1
TCGA-E2-A1IJ-01,-1.2970089,-1.8916906,-0.491312,-2.733972,-1.1923155,-1.0117736,0.40737373,0.31705466,1.8578821,1.6149757,0.30297452,0.75418216,-0.6015313,1.185271,-0.75766283,0.5120645,-1.700864,-1.8923347,-1.1578376,-1.2285004,-0.1588852,0.7535815,1.7362373,0.24712692,0.045412976,2.5648344,0.5991855,2.3040805,-0.16673748,-0.35142815,1.0152133,0.04044594,1
TCGA-GM-A2DH-01,1.3362737,-1.1545419,0.27702665,-1.4619334,0.12150884,0.4338416,-0.21143402,-0.49403423,-0.50383866,-0.050852925,0.3092225,1.1042969,0.11655415,-1.6458867,-1.3747717,0.4915759,0.10111275,-0.34288222,1.0926963,0.6778058,0.29015535,1.505514,0.806665,-0.33963838,-0.14143018,0.6471493,0.52593267,0.3151208,0.3019288,0.94062185,1.2863357,2.1094034,0
TCGA-BH-A0AY-01,-0.9939061,1.6666328,0.9176274,0.10695997,-1.091617,-1.0820333,-0.1282654,-2.135205,0.22387075,-1.4083241,-0.70767015,-0.29644722,0.8565294,0.23224303,-0.5368647,1.1975511,0.91984415,-0.7770947,-0.59838796,-1.6487237,-0.46954232,1.6639661,0.05969862,0.35520816,0.19759116,-0.79012895,-0.54571337,0.5209975,-1.251756,-0.3365733,-1.3238033,0.5172489,1
TCGA-BH-A42V-01,0.22166029,1.9588729,-1.1540917,-1.3889245,1.4084496,-0.3445066,-1.4564964,1.1673822,0.049005527,1.4052755,-1.0349194,0.023048423,-1.4150832,0.45890203,0.9452449,1.4183867,1.3622,0.19279318,1.6608112,1.466032,1.0339658,0.7950792,0.15439668,-0.13143463,-0.20658845,-1.7131504,-0.30420193,1.5604988,1.2693968,1.9002538,0.19648843,-2.1669798,1
TCGA-B6-A0IH-01,-1.0038971,1.0467124,-1.5535299,-1.6734984,-1.283684,-0.69243485,-0.3136614,0.72019833,-2.1112943,-0.1174403,-0.92853546,1.4329568,0.5251054,-1.2110705,-1.3038245,-0.08394502,-0.4191428,-0.24445732,-0.0888525,-0.52682406,-1.3706952,-1.4399234,-0.87844723,-0.05945206,-0.6911612,-0.7452366,0.48012844,-1.3736072,0.46994928,-0.5120089,0.318831,-0.11206039,0
TCGA-A1-A0SH-01,1.178729,0.26177368,0.30207202,1.4008394,-1.551234,-0.3808441,0.83055013,-1.0038126,-0.34382576,-0.5411898,-0.06928216,-1.1955298,-0.39328605,-1.2140093,0.9740749,-1.1520952,-0.92879385,0.7606441,2.2818065,0.013208978,-1.176528,0.35356182,1.9343925,1.1082859,-0.8110695,-0.557071,0.015659556,1.1968513,-2.7460794,0.5354488,-0.086456396,1.488354,1
TCGA-AR-A1AQ-01,-1.1703558,0.73409164,-0.040032644,1.6963172,-1.4281693,-1.5280095,-0.722794,1.4048253,0.99211466,-0.014023297,-0.8626166,1.4432182,0.19436933,-0.6060336,-0.98267514,0.10116939,1.2533354,-0.09563193,-1.8503296,-1.5931847,0.7994435,1.0802852,1.7697164,0.68866146,2.018779,0.47370806,0.57239383,-0.04544592,0.0066266702,0.9175737,0.8997844,2.0901613,0
TCGA-A7-A0DC-01,0.42163178,1.7867428,-1.0090724,0.84552467,1.8002061,1.1680282,0.292957,-0.7354099,-0.45597795,-0.20702395,0.27373987,0.72685695,-1.1890926,-0.7018361,1.3107041,-0.9657365,0.8889755,2.1540399,-1.6677877,0.17354517,0.058622643,-0.06807879,0.7402312,0.6002647,-0.84794366,2.1205006,0.49763548,-0.76478064,-0.24715076,0.47126985,1.2519732,-2.8078551,1
