submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label_cnv
TCGA-A2-A04Y-01,-1.460808,0.33222693,0.22259775,-0.7031551,-0.7277845,-1.37939,-1.4289739,0.35755348,0.64539355,-0.77917075,-1.4059424,-0.057754293,-2.0113924,-0.4879069,-0.13018173,-1.7197248,-0.31950986,-2.2609015,-0.7261154,-0.65205216,0.43120158,-1.2468288,0.5037663,1.943029,-0.616472,-1.3769023,0.11392391,0.07912563,1.5576178,1.979445,0.29477513,0.5051716,1
TCGA-A2-A0CK-01,-0.6848932,0.58686197,-0.13636467,-1.4488833,0.5516873,-0.9764436,0.3480139,1.5416772,-1.4185052,0.5480844,1.3328379,-0.70998514,0.14332516,-0.26581052,0.3252432,0.33614224,-0.22392453,-0.3673876,1.1667405,-0.021217749,0.20670238,-0.14136371,0.1046595,-1.3074316,0.5250336,0.2985164,-1.0633974,0.99029034,0.15167779,-0.7980658,0.41298833,0.578393,0
TCGA-A2-A0CL-01,-0.95907533,0.49456182,0.0242537,-0.48139346,-1.0460888,0.20571724,0.18688601,0.26411796,0.20815504,-0.8297741,0.049209177,0.7926417,-0.4406306,1.5014555,0.36246118,-0.05685237,-0.758134,-1.6766615,0.28635696,0.733329,0.26132432,-0.06348497,1.1082404,-1.7064358,-0.7824849,1.4412342,-0.18793905,-1.4072914,-1.3475738,-1.1894188,1.1599355,-0.21306396,0
TCGA-A2-A0CM-01,-0.78047407,-1.4838213,-0.20113856,0.14982593,-0.5553842,-0.2776209,0.0011162609,1.5168636,1.3782979,0.9213387,-0.64532936,0.6530405,0.12659916,-0.11210996,1.92715,0.4619913,-0.7962604,1.8508456,-0.71562546,-0.27447546,1.0356687,0.09157497,-0.72996986,0.454215,-0.5433345,1.3969972,1.3324513,-1.298313,1.042321,0.6558229,-0.53550404,0.14591023,1
TCGA-A2-A0CO-01,0.24063963,-1.4553139,0.517141,0.85622215,1.2187597,0.261026,0.005587708,-1.1263344,-1.5549473,-0.11736965,-1.6963177,0.27279562,1.0769092,-2.5334334,0.9331064,-0.35616854,0.5575481,0.71060073,-0.3468579,0.5270536,0.028729886,0.19610912,1.5514232,-0.16029501,-0.27230975,-0.8039754,1.2497046,1.9456543,0.36064142,1.4728128,-1.472435,0.37446266,0
TCGA-A2-A0CP-01,0.044324808,-0.20410246,0.76309943,0.787887,-0.50375146,1.7337636,-0.5488822,-2.5106435,-0.47020286,-0.1391105,-0.6858436,-0.02042441,0.08835615,-0.9953253,0.4611342,-1.4152315,1.0402051,1.2235318,0.42110807,-0.47015825,0.033577755,-1.3819649,0.45106623,-1.8009368,1.0293946,-0.31462762,-0.3321774,-1.1900016,-0.641615,-0.5830302,0.31054008,-0.8621179,0
TCGA-A2-A0CQ-01,-0.14134264,0.413962,0.23652622,-1.6616174,1.1746539,1.0057921,-0.22764634,0.103964336,0.93874335,0.7181091,0.40510166,-1.6008794,-0.045479037,1.1461092,0.7341403,0.648506,0.095320426,-0.80541456,1.1876245,-2.0010157,-0.85853255,-0.8097461,-1.3004005,-1.6044283,0.8549105,1.1749079,-0.6934149,-0.09202856,-0.10166043,-0.0069310535,0.40718895,-2.2104185,0
TCGA-A2-A0CR-01,0.60632825,1.8897667,-0.29780376,0.40823817,-1.3661535,1.1268587,-0.31099674,1.6677345,2.3039334,1.7417121,0.12112248,-0.6930564,0.13606429,-0.3732046,3.5465,0.9594757,-0.27969253,0.6877135,1.8137425,-1.7859477,-1.3173449,3.2829592,0.9911094,1.0048254,0.49586317,0.15702327,2.043929,-0.17622292,2.0324364,-0.0032734573,-1.8062109,-2.6884172,0
TCGA-A2-A0CS-01,-0.20674124,-0.17219561,0.21744958,-1.2957778,-0.31979522,-0.782496,1.4482973,1.376678,0.6888404,0.39612564,0.90087587,0.13793248,1.0979844,-1.0796427,1.0586143,-0.33136693,-0.081300996,-1.0746012,-0.8477746,-1.0998402,2.8121061,-1.3647068,-0.19953594,-0.6382923,1.1004128,1.8176172,-0.5925515,1.6279988,1.6635637,-0.023293836,-1.0644408,3.4894955,0
TCGA-A2-A0CT-01,-0.80525714,-1.1126447,1.0184603,0.078292154,1.5014492,0.5697349,0.67642295,1.4819475,0.7775455,0.8599179,0.80513924,-0.37957132,-1.1773839,-2.0246391,-1.993051,0.8237634,1.1566589,1.0621711,-0.18302783,-0.11612998,1.7173948,0.09101644,-1.9104273,0.38586253,-1.2311742,-1.1515968,0.61877537,-0.34959704,0.17084467,0.27581558,0.36207715,-0.51060784,0
TCGA-A2-A0CU-01,0.09472498,0.58153653,0.35375148,1.1441134,1.295875,0.68979925,-0.9172488,-0.7824906,-0.7417371,-0.25881198,0.2431868,-0.85032034,0.06718248,-0.3367291,-1.4282739,-0.22282308,-0.09139365,1.052425,0.251638,0.56589985,0.27089155,2.6255407,-0.11510359,1.5565612,1.4124603,-0.25302637,0.11388661,-0.6634811,0.25039113,-0.02886562,-0.6366614,0.83653927,1
TCGA-A2-A0CV-01,-0.5020104,-2.3491623,-0.1292347,-0.5951624,-0.5378761,-0.15078065,-1.4022323,0.8011087,0.44215477,0.51133776,0.81620526,-2.1593087,0.12330204,-0.5644698,1.5425771,-0.7950528,-1.0720031,0.8543636,-0.12003335,-0.16123798,1.1542802,0.30663657,-0.8022405,-1.1986624,2.5476682,2.2158892,-0.62058747,-2.6546643,1.1540828,-0.929836,0.07427719,-1.5881548,0
TCGA-A2-A0CW-01,0.032558605,-0.37002105,-0.44277483,-0.461373,-0.8700401,0.5236887,2.0830302,2.546309,-0.60458267,-0.9021502,0.10421013,0.39234573,-0.09553933,0.69115496,-0.14922957,0.5940981,-1.5187577,-0.44977552,-0.8936808,-0.12934452,1.1426607,0.18493944,0.77164626,-1.0563177,-0.4378636,-1.6596937,0.3490851,-1.2199508,-1.1718473,-1.0364399,0.1528306,1.2215132,0
TCGA-A2-A0CX-01,-2.4087186,0.9474257,-0.664894,1.5686041,0.49646002,-0.57871,-0.027849615,-0.2746731,-0.4909029,-0.5037911,-1.0597818,-0.5319801,-0.6800568,-0.28049803,-1.2213664,-0.8114345,1.5006045,-0.018576434,0.3349962,-0.092731684,1.2865075,-0.4225101,-1.1227742,1.6194637,-0.51409,0.20734616,-0.8098712,-0.09434197,-2.1117547,0.9004191,-0.532929,-0.36400422,1
TCGA-A2-A0D0-01,0.15404339,-0.26486605,-0.4328437,0.34657106,-0.33664227,-1.2180103,-0.3997914,0.42916793,0.3768409,-0.020717591,0.68473035,0.23449004,-0.024362445,0.23975837,1.4601268,0.3987654,-0.7335039,0.87803775,-0.0044504628,1.5019397,-0.1764185,-1.1259426,-0.47929853,-0.00473739,2.1462953,0.79186094,0.70393354,3.0894365,-1.3993276,-1.0722337,-0.9048076,0.78291714,0
TCGA-A2-A0D1-01,1.0187203,0.13412671,-2.806417,1.2284064,0.4994474,0.25824004,-1.6171262,0.30094537,-0.8511996,0.06642897,0.014285907,0.60545886,0.16201797,1.2474189,-0.5412239,-0.7611006,0.60976654,0.6529725,-0.14967474,0.8165498,-0.08093059,-0.35002995,-0.7201301,0.34951404,-0.88484013,-1.5063238,-0.6763747,0.4067723,-3.5229075,-0.30540204,-0.6435424,-1.2679325,1
TCGA-A2-A0D2-01,-1.1961081,0.68506414,0.07657082,1.5405918,-0.6893852,0.0065332204,0.25472707,0.051630363,0.78015083,-0.17116067,0.7694535,0.027996778,-0.67495143,0.2631823,-1.034412,-0.2591183,-0.9371209,0.83360255,-1.1382986,-0.843754,0.53267354,0.34919876,-0.15328924,-0.052596495,-0.1769712,-1.4014157,0.17841455,-0.62924623,-1.0929747,0.032447703,-1.3898221,0.5272397,1
TCGA-A2-A0D3-01,-0.6988499,-0.7469224,1.6305307,0.9219462,0.1213305,-0.7186738,-0.6764969,0.7135612,-0.15763457,0.24992633,-0.7658241,0.62259465,1.6449828,-1.501404,0.68492466,-0.0031323656,0.21312301,1.1024722,-0.13189524,0.5838393,-0.919122,0.35660207,-1.535115,-1.6879611,1.5381198,0.013546675,-0.3580776,-0.65007526,0.44313753,-0.596803,-0.018022984,1.0904076,0
