submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label_cnv
TCGA-A2-A0CP-01,1.6469653,-1.8895571,0.10878207,-0.95212674,-0.3896156,0.017013859,0.22337005,0.32065094,-0.000727091,-0.53229535,0.41354412,-0.56173086,-1.2369202,-0.53037417,0.51946056,0.9839642,1.9749638,-2.379573,-1.3917612,1.1363676,-1.0679796,-0.6956744,0.89779663,1.3940842,-2.4660723,-0.00049734116,1.193778,-0.12135476,0.6914315,-0.045338064,1.0318779,0.7983005,0
TCGA-A2-A0CQ-01,0.021700919,1.5738263,-1.783969,0.4827317,0.7613185,0.8058108,-1.3571268,0.05978191,-0.29914123,-0.33867636,0.7965735,-0.39244732,-0.6963504,1.409168,1.4309436,-0.56990474,1.1846244,0.4214539,-1.6543556,-0.7668058,-2.299802,0.78184015,1.2413371,0.5976308,0.5649211,0.32201532,-0.70225537,-0.32054198,0.2093342,-1.1301551,0.8664201,-1.2008897,0
TCGA-A2-A0CR-01,1.3323885,1.0040704,-2.0658026,0.3332922,1.5823939,0.49918383,-1.3663555,0.45358214,-1.3363454,0.23493037,1.8433042,0.048279494,-1.3651824,0.73120505,1.6371741,-1.7365824,2.291883,0.5602129,-1.4552782,-1.4209698,-1.7696123,0.4594736,2.7381341,1.0314013,0.7816871,0.26239207,-0.3667223,-0.82182884,0.22436646,0.056206882,2.7701538,-0.8900545,0
TCGA-A2-A0CS-01,-0.70405245,1.4585321,-0.91021377,1.1709795,1.2757542,0.013660908,-0.73984575,0.6242564,-0.15627426,-0.6995951,0.5958542,0.6014185,-0.66550815,1.7783749,1.5024191,-0.8239345,1.0976857,0.2943766,-0.6214147,-1.5805902,-2.4006093,0.436311,1.5652678,-0.123434715,0.51979095,-0.026271172,-0.63272184,-0.15450257,0.21069804,-1.5474421,0.54171675,-0.9828493,0
TCGA-A2-A0CT-01,-1.6556692,-1.3566021,-1.2449318,-2.1304595,-1.1690881,0.19794637,1.1644773,-1.3131791,-0.6640185,-0.20320572,-1.4616263,-1.3966713,-1.5372038,-0.9406658,-1.3083105,2.4918694,-1.9934185,0.99211526,0.7962819,0.0658406,-0.65637535,-0.27404973,-1.2219086,0.58437526,0.20453016,0.54222393,0.58096755,0.38530406,-0.9331267,0.7269631,-0.74839157,2.066582,0
TCGA-A2-A0CU-01,-0.21107659,-0.9897981,-0.30482537,-1.4808336,-0.89909714,-0.66567254,0.46305948,-0.051227123,0.62112004,-1.6640722,-0.57956445,-0.6173846,-2.1289654,-0.97633415,-0.8534435,1.5396072,-0.09140247,-1.219466,0.31939545,0.06309065,-0.781967,-0.79261684,-1.9778992,0.7874516,-1.5188909,-0.8184595,0.91591465,0.44549325,-0.59958285,0.3820865,-2.2606103,0.98066884,1
TCGA-A2-A0CV-01,1.2096235,-2.4048283,-0.68973,-0.113505974,2.0098953,2.2242036,-0.263734,-0.347022,-1.4818741,0.3640269,1.9334226,1.0703926,-0.6316863,0.72217494,1.5572827,2.4749284,2.3034425,0.21288541,-0.49936914,-0.21992153,0.31888947,-0.081033185,1.4503337,1.7502295,0.82528096,-0.393571,0.9952078,-0.8761717,1.0008309,0.7787333,4.566187,0.9066653,0
TCGA-A2-A0CW-01,0.4493094,0.21837631,0.68836415,0.15711993,-0.21327919,-0.567366,1.0486922,1.012553,0.39851058,-0.2959481,1.2776183,-0.25895464,-0.14660025,0.6681463,-0.5664919,-0.66258425,0.46132678,0.3874666,0.08047313,-0.30182174,-0.32122132,0.5662693,2.2310615,-0.22794476,-0.49776357,1.8411796,-1.1246876,0.52190095,-0.18961349,0.37103724,1.7290367,-1.780506,0
TCGA-A2-A0CX-01,0.18879291,-0.13624844,-1.5365752,-1.0412004,-0.8454232,-0.12222552,-0.33732474,-1.4589944,0.6612702,-1.5815614,-1.2438254,-1.3254163,-1.216942,-0.2276518,0.1491414,1.7761952,0.8871146,-1.7391045,-0.43569607,0.5067584,-2.0646143,0.052149974,-2.3809826,0.4846221,-1.7162868,-1.6774927,1.1700532,0.055954527,0.4865166,-0.39811966,-2.843432,0.60097927,1
TCGA-A2-A0D0-01,0.40014786,-1.5357821,-0.95238066,-0.49313393,-0.36063483,1.1760927,1.7584229,1.3388898,-1.9429073,-0.302985,1.436485,0.9539195,0.21669325,-0.64902663,0.12321432,1.8198448,0.08569977,0.24050762,0.068499565,-0.6685963,0.93779266,-0.6341377,2.1503894,0.97694993,0.9793567,0.6215824,-0.8377142,0.6195489,-0.38859814,0.843385,4.644123,-0.054345906,0
TCGA-A2-A0D1-01,0.5646356,-1.4709997,0.12810104,-1.2998891,-1.4149237,-1.404069,1.3174489,0.7110675,-0.869981,-0.45336264,-0.046789996,0.109903604,-1.8068322,-1.2778475,0.3247113,0.33503875,1.6567872,-1.8779492,-0.24273378,0.20236732,-1.0328641,-0.58332026,-1.5179143,2.1474447,-1.9294524,-0.59156394,0.2023055,0.829313,0.68452924,-0.8209716,-0.39027852,1.637469,1
TCGA-A2-A0D2-01,1.2671111,-2.3153899,1.0766845,-1.4659575,-1.891295,-0.88726217,2.2109356,-0.756701,-0.5817459,1.0176076,-0.71118367,0.11448382,-1.331899,-1.8524051,-2.2103033,0.540123,0.07685648,-0.5744819,0.24555245,-0.27526158,0.52606136,0.006821066,-0.74147075,0.47740912,-3.063153,2.1167355,-0.1510199,1.2423766,-0.8907754,0.4953735,-0.067122966,0.088211976,1
TCGA-A2-A0D3-01,0.99892867,-1.7502213,-0.4780763,-0.21428336,0.31213665,-0.39181298,0.2230337,-0.24952063,0.10461736,-0.040767893,0.79558635,1.5584351,1.1824654,0.96611196,1.7944865,1.5742403,1.1494157,0.32719678,-1.7561145,2.3178172,0.59833705,-0.25990722,0.5159385,1.0476733,-1.0561469,-0.022557527,1.2757226,1.0413162,1.6972464,-0.21830514,1.4268637,2.181196,0
TCGA-A2-A0D4-01,-1.6482775,-0.97631276,-1.0737213,-1.6442648,-0.63824767,0.020425737,0.7311789,-0.5513058,0.46969983,-1.6579988,-0.41383874,-1.5747802,-2.5483007,-1.7166746,-1.6586131,1.7681582,-0.34452608,-1.6251353,0.8578014,-1.3403076,-1.5194572,0.3346966,-0.74473584,1.074358,-0.8665725,0.07510155,0.13879594,0.16585675,-1.9466118,0.45172587,-1.3189716,0.020618036,1
TCGA-A2-A0EM-01,0.012660809,1.0855758,-1.4939115,1.4078864,1.4010136,-0.023463607,-1.189693,1.0828383,-0.42557594,0.18281582,1.6068006,0.67508066,-0.24135415,0.9622054,1.1042618,-0.83396983,0.66943765,0.3845545,-1.3910239,-0.71456975,-1.7641687,0.66330695,1.8378603,-0.004191462,0.43112636,0.74144214,-0.69926286,-1.2821577,-0.05088369,-0.5864145,1.1786594,-1.3930173,0
