submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label_cnv
TCGA-A2-A04Y-01,-0.9304632,-0.30189416,0.4987112,-0.6027351,-1.9147555,-0.4062836,-0.58897907,0.0631883,-0.4207631,-0.5387894,0.75747,-0.7026841,-0.55512893,0.39917764,0.11635719,-0.28998664,-0.99118555,-0.91231745,-0.7263757,1.1103117,-0.3252172,1.21262,1.4707491,-0.59215933,0.341688,0.64002496,0.085200414,0.16481955,0.15722117,0.23897193,-0.017199278,-0.7313611,1
TCGA-A2-A0CK-01,-0.7594353,0.892105,-1.0946128,0.07357666,-1.1975367,0.43502906,1.4228337,-0.024307746,-1.3253005,-0.20590574,-0.9012766,1.5947871,-0.6331368,-1.1486962,-1.1341336,-0.1753255,1.1533419,0.089163184,0.1995646,-0.35618585,-0.32760757,-0.9103756,-1.5888438,1.8555048,0.74885076,0.3324612,0.18097058,-0.32537448,-0.4616515,-0.9857539,1.0112357,-0.4702509,0
TCGA-A2-A0CL-01,0.123637915,0.40479076,-0.37063056,1.5702796,-0.34316415,1.8374802,-0.46679652,1.198101,0.57156956,0.10802063,-0.08344804,-0.335454,0.74068725,0.24315931,-0.5338682,-1.2839383,1.7797986,-0.06268223,-0.32332253,0.2243681,0.87587106,0.41794574,0.52183217,0.5180929,0.5079272,0.120794706,-0.35338035,0.50688905,-1.085538,-0.62024546,0.7673167,0.30285004,0
TCGA-A2-A0CM-01,0.030120742,1.0241368,-0.91616106,-0.2795153,0.34701887,-0.1511812,1.0926298,1.2625129,0.028876673,-0.4566857,-0.44891906,-0.85553205,-0.57963586,-0.4957903,-0.68630046,-0.59496194,0.6313206,-0.0036252998,-0.80073416,-1.387959,-0.6508415,-1.4426279,0.70911205,1.6006188,1.5881548,1.6395935,0.07170977,2.3861952,-0.96447426,0.50377566,0.9052814,-1.2066408,1
TCGA-A2-A0CO-01,-1.8383782,-0.2639852,0.33093864,-0.48047978,0.04500246,0.57284415,-0.32276496,0.21397398,0.69986665,-0.15987825,2.6389296,-1.7159907,0.23676455,-0.21160428,-0.4669884,1.650864,-1.9265676,0.868785,0.22658513,-0.86789733,0.73788697,0.73556083,-0.11461591,-0.50300014,0.87851053,1.1359776,0.18996951,0.76193655,-0.5189365,-0.41451654,0.9436054,-0.37050304,0
TCGA-A2-A0CP-01,0.22306697,0.27960265,0.26196432,-0.1254285,1.750827,-0.9790608,0.0077192276,-0.4012911,-0.13726057,1.0912441,0.93429023,0.19242018,-0.49996614,-0.2431411,-2.4396617,-0.15734282,-1.1438283,0.024257727,0.07727954,-0.41611123,-1.2239892,-0.20868973,0.31738973,-2.6017027,-0.22642185,-0.8045114,-0.0021467581,1.2667751,0.8001628,1.8394805,1.1372628,1.6710759,0
TCGA-A2-A0CQ-01,-1.4342852,0.23901169,0.9887531,-0.1807334,-0.88160974,-1.9860277,0.91970456,-0.75193316,1.4132818,0.38713825,-0.25380516,0.28020617,0.51939267,-0.33504343,-0.93882275,-1.009953,0.11904564,0.22444001,-0.45562285,0.79845035,-0.18201861,0.968912,1.3115221,0.68755805,-0.5008672,-1.3012682,-0.34821498,0.81159556,1.463384,0.7323822,0.35233524,0.013553858,0
TCGA-A2-A0CR-01,0.05037108,-0.26177913,1.138047,-0.32032907,2.1068912,-1.4944848,2.40372,0.25946474,0.7510114,-0.6713861,0.5338616,-0.6175023,-0.7682392,1.999069,-0.83489525,-1.2740484,0.43335775,-0.36637303,0.061492752,1.471321,-0.46268076,-1.4288889,1.1487232,-0.7546624,0.45298144,0.24098721,0.14575055,0.8688488,0.9659537,-0.44427243,0.9060534,-0.5942522,0
TCGA-A2-A0CS-01,0.4388086,-0.09254308,-1.9538757,-0.44630542,-1.263057,0.9405034,0.6007373,0.35028738,-0.041170042,0.7481332,-1.5908668,0.5897803,0.45754576,-0.4164965,0.7493908,0.94176483,2.2539158,-0.7570811,-0.30371556,-0.42669225,0.3918712,-0.07463956,-0.53434885,0.32449594,-0.4468858,-0.013955727,-0.8730632,0.12630846,1.2444915,0.9499305,1.0345953,-0.28106967,0
TCGA-A2-A0CT-01,1.9965303,0.22528625,1.3391438,-1.6958882,0.45625803,-1.2344083,0.21076038,2.6207783,-0.04246128,-0.0012418255,-0.9883943,-0.540553,-0.5003923,-0.07072664,0.22512503,0.541025,-0.313149,-1.4803956,-1.5485919,0.76449883,-0.3772604,-0.26683745,0.09165959,1.0689837,-0.081004515,-1.8764433,1.1068134,0.0019077398,-0.7075797,0.7966885,-0.79809254,-2.265078,0
TCGA-A2-A0CU-01,-1.2567999,1.027607,-0.813344,-1.4274542,0.17812356,0.31782767,0.027949005,-0.004731059,2.2693036,0.64015317,-0.5255301,0.45630768,-0.7789233,-0.31408852,-0.5256948,-0.41050106,0.006282624,0.55204034,-0.047959052,0.568858,-0.6971315,-2.5855913,-0.66327935,1.0753618,-0.4074442,0.34994426,-1.023179,-0.35834724,-0.4158098,0.21160147,-2.1116242,0.14989468,1
TCGA-A2-A0CV-01,0.42845753,-0.23994924,1.0064003,-0.34522647,1.3034929,-0.20445634,1.2241762,1.5926377,1.4117869,-0.86340344,-1.0504421,-0.15324712,-0.32407397,2.084527,0.16804996,-0.23591417,1.2188134,0.26309392,1.6570212,1.7999005,-1.7130822,0.69477963,-1.4295777,0.50990945,-0.16478656,-1.2074457,-1.3692126,0.81315947,-0.33280158,0.7432833,1.168559,-1.1249716,0
TCGA-A2-A0CW-01,-0.36239177,-1.2224582,-0.39547452,1.8255494,1.0846212,1.1520741,-1.0802704,1.4645458,0.07911058,0.71576416,0.14717332,-1.4651816,0.18150759,-0.37269425,-0.90157294,-0.32708085,-0.6891338,-0.123454176,0.4737595,1.2265286,2.9606586,-0.091546655,-0.48037642,0.7980871,-0.36072558,0.23951223,-2.5333521,0.8192255,-1.2959018,-1.5057036,0.590823,-0.021742724,0
TCGA-A2-A0CX-01,0.17239049,-2.1614535,-0.90399075,-0.6301425,-0.336919,0.47741362,1.2333697,0.8824874,-2.2079859,-1.4381397,-0.33302593,-0.48955816,0.85439676,-0.1620791,-1.4678894,0.86254233,1.5003208,0.054632552,-0.023452707,0.77235126,-2.1728156,-1.401584,-0.17496732,0.08964533,-0.72529155,-0.11496274,0.4725702,0.9468839,-0.75247276,0.111391395,-2.0863159,-1.2859375,1
TCGA-A2-A0D0-01,0.6420589,0.1848426,-0.56891084,-0.23297173,0.29093575,-0.6545348,0.17192014,0.91062796,-0.9296988,-1.3717269,-1.576179,-1.3927063,0.10094713,-1.3840334,-0.17032057,1.0641012,0.27971807,-0.6021817,1.815308,-1.0204761,-0.36640263,-0.062911324,1.2204483,0.15797457,-0.33730984,-0.99350023,-2.1960683,-0.86287564,-1.308095,0.9172231,0.7489754,1.3081669,0
TCGA-A2-A0D1-01,-1.4249026,-0.49515274,-0.02411046,-0.14861804,1.2446204,-0.009876901,0.28215885,-0.5394267,1.5014895,1.2618529,-0.9562846,0.8765621,0.87792,1.0136942,0.3387771,0.2440025,-0.5573744,-0.30310786,-0.8728602,-0.30512312,-2.0549858,0.1559424,1.1428852,-0.33953357,0.16451688,0.7517711,-0.43343616,-1.4311321,0.8699074,-0.8067535,-1.0450716,-1.7262126,1
TCGA-A2-A0D2-01,0.82397616,-1.6075828,-0.64605415,0.06590681,-0.7068148,-1.05596,1.9114387,0.29307166,-0.12461207,-0.12278027,-0.02787447,-0.08908388,0.64988035,-0.7137055,-2.067961,-0.35663664,-0.59340626,-1.7858336,-1.5748535,-0.9098554,-0.17709982,-0.8433547,0.14511584,0.09037809,1.6963421,1.5983126,-0.06680797,0.5339273,2.6092002,0.8932354,-1.7475474,-1.9469384,1
TCGA-A2-A0D3-01,0.20526312,-2.3309107,0.24935266,-0.0118194595,0.6309784,0.46154118,0.01589736,0.94498044,0.3118393,0.5107339,0.8417952,0.91726124,-0.9558944,-1.2604063,2.6949446,-0.07788173,-0.59121406,-1.903719,0.45891774,-1.4153851,0.51619285,-0.21767841,-0.75915545,1.3193336,0.30285004,1.5147438,-0.6597247,0.7735243,0.36631992,-1.0538331,1.5819148,-0.34433,0
TCGA-A2-A0D4-01,2.1900823,1.8920777,-1.9922395,-0.34884208,1.4402745,1.0471722,0.020581398,0.7933423,-0.44668025,0.27808738,2.1462193,-0.9655459,0.11450363,-1.8255571,0.37104547,0.028887002,-0.73080605,-1.3304971,0.23337883,0.06038628,-0.66566366,-1.6368487,0.9238324,0.60033643,-1.7762667,-0.6719848,0.29566544,0.28447104,2.2552233,1.8767734,-1.6099883,0.7117158,1
TCGA-A2-A0EM-01,-0.21403229,-1.9661418,-0.20025912,-0.90762186,0.05379612,-0.19925977,0.89131373,-0.8475257,-0.8356906,-1.3801441,-0.25582156,0.5774448,0.487582,0.4891673,0.32367513,-0.5188291,-0.32654926,-0.4520587,0.2575867,-1.4690346,1.2738174,-0.8894393,-0.6258317,-0.5378429,0.047351174,-0.12526965,0.070137754,-0.9326796,0.5094764,0.46270552,1.9916549,-1.2367921,0
TCGA-A2-A0EN-01,1.1856726,0.03763773,0.097408354,-0.52145875,0.76162356,-0.25609627,0.26779294,0.81716174,-0.8712793,0.716431,-0.73405915,0.49968162,-0.034097508,-0.9520554,-1.1248901,-1.1584115,0.9998088,1.0072457,-0.8751484,-0.53889704,-0.5200962,0.2954991,1.0088546,0.08534149,-0.117363304,-0.51121247,1.3288757,0.013216453,1.4051617,0.012332186,0.42433047,-0.58401567,0
TCGA-A2-A0EO-01,-0.49800315,0.99928814,1.1366371,0.78017914,-0.82244766,-1.1871613,1.4324623,-1.0625044,1.1020868,-0.13433537,0.51708186,-0.9918868,1.1703676,1.9169632,-0.32694194,-0.6989554,-0.752204,0.5465978,1.2644377,-0.39437383,1.201708,1.442857,-1.1461376,1.1774907,0.94444776,-0.023776196,0.5711086,0.4440295,0.5065381,-1.0382864,1.4809351,1.1832095,0
TCGA-A2-A0EP-01,0.6519983,0.6803436,-0.8180413,0.09379341,0.95698357,-1.2620087,0.13759695,-0.4742607,-0.7076816,1.0045431,-0.6302838,0.92333,-0.9286659,-2.2143557,0.014126683,1.5598441,1.1194997,0.05589602,1.4823447,-0.34527186,0.4543565,-1.2642887,0.67762464,-0.68890107,0.7034598,0.08653855,-0.1212551,0.5769438,-1.4734284,1.999515,0.6608347,0.11395461,0
TCGA-A2-A0EQ-01,-0.7173245,-0.49243727,-0.61797285,0.31789145,-0.58708125,0.10327242,1.5177016,-0.612752,0.7185145,-0.17461017,-0.32639432,1.3746725,0.544228,0.5147345,2.022192,0.30554828,-0.40936852,-0.85376126,0.62585646,1.1258566,0.49023473,1.6827444,0.38644597,-0.039848387,-0.16963752,0.63604105,-0.8266705,-0.47047624,-0.42365983,0.84181213,-0.75884885,0.48821872,0
TCGA-A2-A0ER-01,-0.74134064,-0.22062474,0.40893236,-0.3162953,2.4431517,0.11855038,-0.9864376,-0.20343228,0.91988087,0.86577594,-0.15912542,0.12272693,1.2953461,0.20955242,-1.6364179,2.5342934,-0.52145135,0.16167708,1.7841542,-0.7776284,0.47402355,0.662745,0.46631458,1.1777204,0.4884315,-0.8113187,0.14417724,0.6290886,1.8303157,0.23062488,1.520014,1.1540971,0
TCGA-A2-A0ES-01,1.2010158,-0.16274917,-1.2733603,-0.5931503,-0.5312116,1.3624773,0.8676359,0.047711857,0.16321114,1.3820692,0.47554132,-0.42475933,0.30956018,-0.8558651,1.1745548,-0.4120088,-4.276195,-0.42308563,-1.7333442,-0.11646307,-0.42548785,0.3650255,-0.4319327,2.2225163,0.6017734,1.07382,0.7362673,-1.46077,-0.850243,-0.08247896,-0.2673428,0.39902142,0
