submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label_cnv
TCGA-A2-A0D0-01,-1.3196428,0.14830855,1.8428106,-1.5690678,0.068202525,1.6571678,-0.13716179,1.3795499,-1.1448281,0.47294366,1.9402821,2.5720174,-1.0097218,-0.1581147,-0.90010667,2.6371512,-0.57452244,-0.65098685,0.5335422,-1.7585509,1.4065776,2.3263764,2.0579655,-2.4612818,2.177359,0.8855956,1.4092665,-0.9391048,-1.7599529,0.5632936,1.1121582,-2.4320152,0
TCGA-A2-A0D1-01,0.44942838,-3.694326,3.168787,-0.35211968,-0.594844,-2.7856052,0.19292465,1.8478104,1.8731412,-2.6266897,-0.09359366,0.95702374,0.524668,-1.2418865,1.0190805,-0.65652305,0.4114391,-0.6073311,-0.2967994,0.08416939,0.9118524,1.88305,3.1372702,-1.0148921,1.5462555,-0.46831873,-1.5968827,0.031356305,-1.1135703,-0.44511268,0.022151671,0.9166298,1
TCGA-A2-A0D2-01,0.48917812,-1.405082,2.4662802,0.5767829,-0.71055824,-1.5981034,2.5024767,0.41414732,-0.33009678,-2.2094193,-0.97356933,2.0457153,-0.30094555,-1.3836503,2.5536554,-2.2040317,2.2088294,-0.6598416,-1.6071008,0.7304478,1.2889737,-0.0051188343,1.6851627,-0.4372044,2.4360113,-1.1892772,-0.7073384,0.87821573,-0.5366271,-0.44798082,-1.2873578,0.0634847,1
TCGA-A2-A0D3-01,-2.0771754,-0.8879113,3.1887414,0.7814199,-1.6330261,1.0356097,-1.2364144,3.246255,0.25850374,-1.0746539,0.88410556,0.30893177,0.21248424,-0.24576592,-0.0014225543,0.7125869,-2.9429698,0.41160932,-1.460471,-2.4861631,2.4257302,0.72913706,2.3732638,-1.4732864,-0.34901938,0.4931954,0.48181778,1.5343072,-0.75921893,1.6383336,2.010868,-1.8892207,0
TCGA-A2-A0D4-01,0.810954,-1.179343,-0.70298886,-1.1745427,0.5162836,-2.5495133,0.45001328,-0.22017932,0.40033734,-2.8924265,-0.17182152,0.56119555,-1.1900924,0.54369485,1.0795879,-0.2455249,2.948118,-0.9113928,1.5304943,1.5255449,0.74629253,0.5862913,1.9760575,-0.48470685,1.4698827,-1.8796481,-0.19415057,-1.1640635,0.029188909,-0.8455937,-1.3520268,3.019734,1
TCGA-A2-A0EM-01,1.5326936,0.80414915,-0.55453753,-1.1258132,3.690203,-0.30742764,-2.4018118,0.53022,-1.2449231,1.3452086,2.6544096,-0.7295475,-0.09693752,-1.4188955,-0.905041,3.668722,1.4237338,0.62851834,-0.99693847,-0.5277263,-0.8206758,1.051741,-0.5973172,-0.361633,-1.3253169,0.17509788,0.9807035,-1.3469834,-1.443928,0.6986968,1.8106059,-0.3123856,0
TCGA-A2-A0EN-01,1.6934783,0.97180116,-0.66948164,-1.3221276,3.7137704,0.07978496,-1.8016925,0.57424456,-1.0398902,1.2686404,2.5162108,-0.254687,0.4755809,-1.646595,-0.7788161,3.9343474,1.4872699,-0.7718365,-1.0777491,-0.76719946,-1.2024022,0.70857763,-0.32295686,-0.43872002,-0.9349412,-0.031147853,0.1286583,-1.4331152,-1.7265728,0.06362808,0.9465957,-0.61448956,0
TCGA-A2-A0EO-01,-2.19621,1.8509274,1.4650813,-1.2189462,0.55712664,2.6935656,0.91415673,-1.2093998,0.110653855,-0.13459499,1.6877228,2.0344095,-1.9878404,-1.037129,-0.46659312,1.3850161,0.10660443,-1.0572609,1.0650886,-1.647964,1.1063477,1.676194,1.697314,-3.0783944,1.393337,1.3136873,0.03717777,-0.8783157,-0.2876465,1.3367965,1.0410252,-2.257557,0
TCGA-A2-A0EP-01,2.1378002,-0.43437845,0.08805073,-0.5857358,2.6886427,-0.7236518,-1.9030069,1.2321906,-0.64491326,1.2610886,2.4472268,-0.86166286,1.6730816,-2.0677269,-1.153569,3.6372771,0.12861216,1.1453718,-1.509615,-1.0768063,-0.6543729,0.60324425,-0.77131283,0.7658411,-2.1891377,-0.28853637,0.16776133,-0.6777125,-1.9234943,1.3763156,0.89795774,-0.32433662,0
TCGA-A2-A0EQ-01,1.3265983,1.346418,-1.4490911,1.1241091,1.419063,0.029771583,1.440125,-0.4936329,-3.435058,1.8333806,0.9638518,2.2096746,-0.95089984,-0.56659985,1.5077566,0.54504466,3.318304,2.1256871,-1.3949088,0.75419635,-0.79189056,-0.32811522,-0.8698407,1.7784272,0.80188996,-1.4942333,0.8704655,0.18179998,-1.4945277,0.05296956,-1.4397712,-0.79442406,0
