submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label
TCGA-E9-A249-01,0.0059790313,0.04364042,0.005653736,-0.02783046,-0.010048043,-0.06054564,0.018456738,0.033867244,0.044001434,0.066698916,0.061847843,0.05167386,0.016943716,0.018582549,-0.043004107,0.6869183,-0.0014929771,-0.051420055,-0.0110739,0.020075448,-0.05781461,-0.008265581,0.028175915,-0.0027720612,0.0122150555,0.01533667,-0.030491907,-0.015524607,-0.021500781,0.0010133609,0.04665924,-0.013983889,1
TCGA-E9-A24A-01,-0.00861758,-0.0040736627,0.008457703,-0.007815011,0.00066359714,0.021119565,-0.0065865414,-0.03871194,0.025992606,-0.017136807,0.0051694475,-0.036355406,0.038883302,0.0046368046,0.008656738,0.70353085,-0.04959467,-0.0011035986,-0.0028022956,0.002478473,-0.03506444,0.015082266,-0.01090158,-0.036869854,0.027246036,0.031667225,-0.027323378,0.03374469,0.012892231,0.017159678,0.0033513736,0.07239321,1
TCGA-E9-A295-01,0.059516087,0.0037285704,0.045634385,-0.083225645,0.007279057,-0.090380505,-0.06039964,0.21557707,-0.105829805,0.053378813,0.118209384,-0.020327117,-0.04022866,-0.0028566765,0.047051657,-1.5406383,0.038773417,-0.10504637,0.018826315,0.03802044,0.032900978,0.013797391,-0.0002651119,0.076912045,0.100730725,-0.11149625,0.10517679,-0.1325644,0.12473746,-0.05088187,0.061674006,-0.10491611,1
TCGA-E9-A2JS-01,0.060142696,-0.0039289575,0.0506373,-0.09549854,0.013666768,-0.07855539,-0.06754433,0.25976443,-0.10540679,0.09774604,0.14123848,0.020079106,-0.047174867,0.00032436382,0.03461807,-1.5794392,0.031096578,-0.11775444,0.040555432,0.044425435,0.059975017,0.022199754,-0.0061676856,0.07398862,0.12155325,-0.11735972,0.13607039,-0.1367522,0.17244247,-0.065343864,0.034570046,-0.12668581,1
TCGA-E9-A2JT-01,0.03241001,-0.050879247,0.08317986,0.005430393,-0.056999367,-0.01648672,-0.1378657,0.20464653,0.010041568,0.08264204,0.105077915,0.04265368,-0.009660322,0.0076321317,-0.087469645,0.6894852,0.094248205,-0.112502776,0.07582725,0.12331886,0.012965906,0.013125185,0.05238467,0.02402413,0.06960436,-0.08933694,0.07065159,-0.045641232,0.20264877,-0.09799332,-0.036452286,-0.007763637,1
TCGA-E9-A3HO-01,-0.0073050708,-0.023406712,0.021102753,0.009254865,-0.006619882,0.06939298,-0.00036797393,-0.048308667,0.034522507,-0.0700083,-0.007118959,-0.021431789,0.022035275,0.006496544,0.0448771,0.63262683,-0.05549722,0.009164937,0.054107606,-0.009530477,0.017719913,0.012643117,-0.0032260024,-0.048472017,-0.040753894,0.027170293,0.0022557713,-0.015088547,0.059890166,-0.032689624,-0.06281275,0.08582313,1
TCGA-E9-A3Q9-01,-0.027257875,-0.004312126,-0.0055091036,0.013850868,0.013903227,0.008296087,-0.0017358111,-0.026469143,0.037381437,-0.026690135,0.018095143,-0.01985693,0.03101984,-0.020006474,-0.0036054947,0.74567175,0.0006457269,-0.0032033697,-0.018523542,-0.000506565,-0.017429825,0.013544217,0.007536011,-0.040798686,0.009686209,0.029211141,-0.026280206,0.029470745,-0.0072555244,0.0016080961,-0.026891196,0.021281095,1
TCGA-E9-A3QA-01,-0.0050799698,0.012640687,0.008158919,-0.021653809,0.009613771,-0.046813622,-0.037802715,0.06614811,0.028474454,0.008582821,0.06818455,0.031458348,-0.03439134,0.054512676,0.040000845,0.6746767,0.00720188,-0.095429026,0.043071896,0.054455645,0.0059947856,0.0033891238,-0.013059562,0.02109039,0.06190998,-0.0062635913,0.029861089,-0.059810746,0.1153253,-0.026784576,-0.067955814,-0.0026682746,1
TCGA-E9-A3X8-01,-0.03320752,-0.035979807,-0.019605223,-0.032792367,-0.00849859,-0.0071835965,-0.0724779,0.067236096,0.03172526,-0.006838599,0.05367326,0.046604387,-0.034807917,0.038188275,-0.014380345,0.78647697,-0.017456591,-0.016742103,-0.0038281064,0.058944292,0.0022133477,0.026234154,-0.03522161,0.009338202,0.07410062,-0.05736459,0.036501016,-0.0306422,0.17316297,-0.012208231,-0.050281726,0.024691688,1
TCGA-E9-A54X-01,-0.020812094,-0.0045974236,0.03644186,-0.03410939,0.01310106,0.023932382,-0.07353803,0.119688995,0.048709933,-0.0379662,0.09126757,0.01817593,-0.015669193,0.06486588,-0.010670045,0.6846869,-0.0043130815,-0.071954675,0.048176765,0.07902671,5.4765493e-05,0.036771152,-0.0032044107,0.012694957,0.056248195,-0.06476463,0.025993366,-0.010260034,0.19381921,-0.023660757,-0.048248984,0.0015827287,1
TCGA-E9-A54Y-01,0.045442536,-0.0063931327,0.057539936,-0.09439317,0.018785674,-0.07404931,-0.05970343,0.23004493,-0.10194251,0.08772015,0.13057536,0.012746938,-0.041915473,0.009696106,0.033449817,-1.5571178,0.02553393,-0.100327514,0.036419168,0.04389078,0.04568975,0.014383111,-0.010550043,0.072886586,0.090405114,-0.09754918,0.12322372,-0.13247402,0.13825445,-0.05994589,0.0402345,-0.11816831,1
TCGA-E9-A5FK-01,-0.020812094,-0.0045974236,0.03644186,-0.03410939,0.01310106,0.023932382,-0.07353803,0.119688995,0.048709933,-0.0379662,0.09126757,0.01817593,-0.015669193,0.06486588,-0.010670045,0.6846869,-0.0043130815,-0.071954675,0.048176765,0.07902671,5.4765493e-05,0.036771152,-0.0032044107,0.012694957,0.056248195,-0.06476463,0.025993366,-0.010260034,0.19381921,-0.023660757,-0.048248984,0.0015827287,1
TCGA-E9-A5FL-01,0.021609023,0.0013831872,0.015864369,-0.009115972,0.034790594,-0.05402592,-0.037710834,0.057107035,-0.08432397,-0.01156331,0.045092657,-0.06639217,-0.040430363,-0.02169967,0.07829242,-1.3715669,0.041268677,0.0071277544,-0.039295286,0.003545113,0.009975065,0.005853165,0.010195101,0.045957446,0.04348392,-0.004479535,0.05046537,-0.07188906,-0.07969853,-0.019310541,0.08205135,-0.014568133,1
TCGA-E9-A5UO-01,0.027672276,-0.00050455146,-0.007049921,0.02007296,0.0145433135,-0.053658962,-0.011793365,0.030896297,-0.07406995,-0.03339023,0.013356917,-0.06350657,-0.028101679,-0.007876013,0.07614385,-1.2887002,0.02982533,0.03642928,-0.045752972,-0.0034469888,0.010255206,0.00036454573,0.005148405,0.034650147,0.03164173,0.011204265,0.031460326,-0.04810858,-0.10700078,0.007317953,0.077965446,-0.011566145,1
TCGA-E9-A5UP-01,0.06154403,-0.015225349,0.046769436,-0.07623053,0.008513052,-0.07979922,-0.06284755,0.22614188,-0.106781155,0.07596498,0.11480451,0.004213977,-0.04052859,-0.0032338547,0.03168373,-1.5606817,0.020958751,-0.09988154,0.023934232,0.030365534,0.048440266,0.029957082,-0.013817867,0.07591188,0.09682364,-0.104634635,0.1203251,-0.13626151,0.14330277,-0.0592143,0.037995808,-0.11392279,1
TCGA-E9-A6HE-01,-0.00861758,-0.0040736627,0.008457703,-0.007815011,0.00066359714,0.021119565,-0.0065865414,-0.03871194,0.025992606,-0.017136807,0.0051694475,-0.036355406,0.038883302,0.0046368046,0.008656738,0.70353085,-0.04959467,-0.0011035986,-0.0028022956,0.002478473,-0.03506444,0.015082266,-0.01090158,-0.036869854,0.027246036,0.031667225,-0.027323378,0.03374469,0.012892231,0.017159678,0.0033513736,0.07239321,1
TCGA-EW-A1IW-01,0.035193518,-0.048497573,0.041242536,-0.06519618,-0.035371404,-0.034869567,0.044668388,0.011040544,0.0038737096,0.18175946,-0.056823023,0.08201315,0.111996695,0.014200951,0.03245144,0.7136977,-0.06708372,-0.08896368,0.08489691,0.0050661042,-0.017580342,-0.04837322,-0.0276914,-0.012204526,0.056596465,-0.09863938,0.088654935,-0.021118488,0.022104844,0.02715724,-0.0046398286,0.013091521,1
TCGA-EW-A1IX-01,0.020097345,-0.01808369,0.03894105,-0.051633842,-0.044865172,-0.013068989,-0.078501366,0.16846117,-0.0028452538,0.023669144,0.079499535,0.021358296,-0.011212882,0.0066308035,0.00404953,0.63923,0.028945893,-0.16192207,0.053921357,0.045239158,0.03365003,0.007490117,0.009606177,0.011700274,0.064442284,-0.103242256,0.06333448,-0.039556816,0.16934277,-0.033169277,-0.0006785337,-0.03201966,1
TCGA-EW-A1IY-01,-0.033538282,-0.0050685387,0.028331812,-0.03456194,0.034169514,0.033033,-0.082374565,0.11228389,0.051174883,-0.055209078,0.09185383,-0.010290891,-0.002866026,0.052442964,-0.0030158558,0.67528254,-0.005170349,-0.08258959,0.06768516,0.07189716,0.011691559,0.03479028,0.008206541,-0.012134431,0.029501386,-0.041599907,0.026331995,-0.011105526,0.18497004,-0.028089024,-0.057337575,-0.0189376,1
TCGA-EW-A1IZ-01,0.01970695,-0.015117971,0.020850595,-0.022306748,-0.027403008,0.03617437,-0.017406244,-0.04431885,0.011321131,-0.014708096,-0.024814539,-0.04368435,0.051365975,0.014801885,0.026052987,0.6965573,-0.07572442,0.0063378736,-0.0009211879,0.0010485724,-0.042804252,0.031054158,-0.0059355553,-0.01923096,0.05882383,0.015556149,-0.048244752,0.0317281,0.01888708,0.029773228,0.030082429,0.11965172,1
TCGA-EW-A1J1-01,0.014460817,0.015838327,0.0038715573,0.04386794,0.00631525,0.06789629,-0.01985078,0.041335765,-0.07825872,-0.083569385,-0.048336945,0.044944018,-0.047650035,-0.025612745,-0.04324926,-0.6242651,-0.004084289,0.016494311,-0.025162457,-0.009705,0.03759401,-0.015097853,-0.026005274,0.007902326,0.035681523,-0.010387309,-0.03527065,-0.0065537207,-0.016340509,-0.036870487,-0.08005644,0.01151632,1
TCGA-EW-A1J2-01,0.024767548,0.0011103768,-0.020588163,0.009023093,0.0012206025,-0.050014123,-0.004667421,0.013201779,-0.070664555,-0.030365476,0.0045229346,-0.05972115,-0.025999483,-0.005155106,0.055791426,-1.2939519,0.024167463,0.023678727,-0.054500625,-0.0136379525,0.004574109,-0.005957093,0.011134172,0.029270293,0.028741427,0.005167179,0.014866527,-0.04283603,-0.123726025,0.004485838,0.08824706,-0.012615992,1
TCGA-EW-A1J3-01,0.0229467,-0.07915971,0.018562432,-0.019024827,0.027337689,-0.054119974,-0.062039305,0.13514751,-0.04807463,0.015776386,0.0075052753,0.026393391,0.058697525,0.061511215,0.07367372,-0.47818696,-0.06246108,-0.076986335,0.07149285,0.012966581,0.03405242,-0.05290615,0.016853565,0.020562949,0.14004996,-0.057324566,0.023017365,-0.08852513,0.0029376894,0.015079014,0.06447346,-0.10149972,1
TCGA-EW-A1J5-01,0.045734584,-0.010631083,0.03150886,-0.05072812,0.024903256,-0.05775751,-0.017589737,0.08280984,-0.09326574,0.009484848,0.05583752,-0.041040126,-0.026295181,-0.02045681,0.051297594,-1.4599464,0.023151606,-0.016995989,-0.018791182,0.012125678,0.020890344,0.017885763,-0.0015065724,0.058466136,0.03339208,-0.047984637,0.056865584,-0.08908671,-0.015021965,-0.02649451,0.074148394,-0.04735537,1
TCGA-EW-A1J6-01,0.047116637,-0.022377728,0.059549328,-0.08875034,0.026175398,-0.06443618,-0.04318436,0.1877935,-0.092380196,0.08158427,0.10449526,0.0113163255,-0.041699942,-0.002924894,0.040570784,-1.5354388,0.01687625,-0.059719495,0.021416413,0.044063874,0.04379617,0.02194852,-0.015901348,0.06815678,0.07492144,-0.07939587,0.10352072,-0.107069865,0.0892383,-0.04872007,0.042732663,-0.08999686,1
TCGA-EW-A1OV-01,0.0028442293,-0.021063773,0.0022507878,0.012757562,-0.012788456,0.02663742,0.14681388,-0.1401806,0.03607792,-0.016763994,-0.109440245,-0.009986445,0.038041834,0.013145919,0.0138155725,0.7351724,-0.0806217,0.05599395,-0.02519062,-0.06261235,-0.009300124,0.0032305159,0.0005718118,-0.024479983,0.02898074,0.06276535,0.034434956,0.05576883,-0.10067762,0.019432567,-0.054893933,0.1239209,1
TCGA-EW-A1OW-01,-0.035902813,0.025975766,-0.0533737,0.055795304,-0.023460906,0.09575258,0.121870644,-0.25962305,-0.012064781,-0.04056821,-0.14224482,-0.031895593,0.06253517,-0.016575206,0.002628257,-0.5520477,0.010819346,0.20671475,-0.057604566,-0.08181732,-0.030051362,-0.048157867,-0.00073805987,-0.04310745,-0.18738127,0.15605721,-0.040914226,0.089142606,-0.3175518,0.08604359,0.01671422,0.05505018,1
TCGA-EW-A1OX-01,-0.027089834,-0.019361196,0.01460391,-0.054098584,0.0035541244,0.016368583,0.085001834,-0.093028836,-0.03645983,-0.0068137143,-0.059133,-0.022001356,0.0059062876,-0.0064746337,-0.013247976,-1.1297538,-0.024562329,0.0914369,-0.04078973,-0.06804746,-0.021958243,-0.04647517,0.011912817,-0.009869454,-0.067173116,0.041272186,-0.040457416,0.037383553,-0.2286462,0.020347528,0.05169507,-0.006171895,1
TCGA-EW-A1OY-01,0.03387554,-0.02523142,0.028212544,-0.03474448,0.01233669,-0.03199573,-0.009525229,0.049589682,-0.07281801,-0.016381005,0.009744242,-0.032961488,-0.03540724,-0.010433157,0.040259827,-1.3706166,0.0073456764,0.007125415,-0.0362228,-0.0037156865,-0.008171689,-8.093938e-05,-0.013866877,0.041677475,0.024010308,-0.027330883,0.017816614,-0.049577404,-0.067359686,-0.023367472,0.07708988,-0.030234857,1
TCGA-EW-A1OZ-01,0.04238558,-0.01781839,0.054146823,-0.07493869,0.027391035,-0.042031005,-0.003589441,0.08073228,-0.06881812,0.045960896,0.059047908,-0.013106823,-0.0353865,-0.0034430968,0.040707458,-1.4481584,0.004645258,-0.01742535,0.013665045,-0.0012201592,0.029432286,0.008110229,-0.013383111,0.05291903,0.027282842,-0.035826154,0.061064627,-0.07480636,-0.027474403,-0.030118354,0.058306374,-0.054327473,1
TCGA-EW-A1P0-01,-0.0061897784,0.017566623,0.05467063,-0.019861452,-0.0266038,-0.034240946,-0.124091886,0.16342348,0.027094398,0.0037693586,0.104422264,0.06491634,-0.026546653,0.024426188,0.010587981,0.6465597,-0.013202101,-0.13906857,0.04494386,0.07498104,-0.024578284,0.018299166,-0.0049232896,0.030344816,0.06689317,-0.092725165,0.037783306,-0.063611165,0.17666517,-0.0487665,-0.010412747,-0.03163685,1
TCGA-EW-A1P1-01,-0.02966252,-0.010763122,0.023655571,-0.009023227,0.06603566,0.035735935,-0.046464477,0.003924509,0.05420809,-0.037346743,0.015732951,-0.007835329,0.01220962,0.04065388,-0.016779283,0.6283426,-0.012060344,-0.022215433,-0.0014837366,-0.03989511,-0.0037161298,0.03932951,0.024081761,-0.01439088,0.029486809,0.043139182,-0.07085982,-0.018977914,-0.029054984,-0.023407139,-0.030136103,0.009669827,1
TCGA-EW-A1P3-01,0.040983126,-0.0221948,0.03509396,-0.041523553,0.017511029,-0.042875066,0.0015282733,0.04532558,-0.07158622,0.00658088,0.028025068,-0.03446353,-0.030762013,-0.012719964,0.05519836,-1.4233537,0.0077105463,0.004703857,-0.008520452,-0.002472572,0.0090021975,0.010091115,-0.011321371,0.052914023,0.016128547,-0.02832473,0.03360277,-0.05831187,-0.060206115,-0.0145120695,0.07349797,-0.043631807,1
TCGA-EW-A1P4-01,-0.012209758,0.035120666,0.03250199,-0.026873775,0.004789192,-0.0031278282,0.008351366,-0.085929446,0.042736087,0.01348882,-0.036267526,-0.06704404,-0.012556817,-0.01556537,0.03328221,0.52624524,-0.025303941,-0.08188047,0.12549314,-0.06853514,0.03361689,0.034882102,-0.0125414785,-0.041743338,0.0018473342,0.05588802,-0.06601767,-0.013853226,-0.043912113,-0.038638838,-0.08149535,0.06399278,1
TCGA-EW-A1P5-01,0.054047927,0.0023059864,0.04944348,-0.07349823,0.013860483,-0.08727577,-0.06901535,0.2051524,-0.10476872,0.04505276,0.113954924,-0.033877302,-0.043832537,-0.009499793,0.05586313,-1.5043644,0.040374875,-0.089998476,0.010279464,0.03483326,0.025098551,0.018951673,-0.0010347718,0.06932032,0.09226651,-0.098280765,0.09408188,-0.13059753,0.102577895,-0.049061187,0.070342444,-0.089460924,1
TCGA-EW-A1P6-01,-0.05175115,0.04817088,0.047895964,-0.014233284,-0.0026628189,-0.0655628,-0.15414004,0.1081937,0.010494623,-0.0387483,0.12016555,0.041835472,-0.031188142,0.054479983,0.037664462,0.6418853,-0.016503543,-0.15492415,0.026468044,0.047070332,-0.08999206,0.003072191,-0.01218546,0.021921726,0.07539476,-0.08107314,0.030671995,-0.06647377,0.12180297,-0.05914969,0.030135816,-0.028751208,1
TCGA-EW-A1P7-01,-0.027257875,-0.004312126,-0.0055091036,0.013850868,0.013903227,0.008296087,-0.0017358111,-0.026469143,0.037381437,-0.026690135,0.018095143,-0.01985693,0.03101984,-0.020006474,-0.0036054947,0.74567175,0.0006457269,-0.0032033697,-0.018523542,-0.000506565,-0.017429825,0.013544217,0.007536011,-0.040798686,0.009686209,0.029211141,-0.026280206,0.029470745,-0.0072555244,0.0016080961,-0.026891196,0.021281095,1
TCGA-EW-A1P8-01,-0.03328733,-0.022352902,-0.014078024,-0.03331212,0.00432672,-0.052149624,-0.029601622,0.09734209,0.007903609,0.0039367583,0.101635374,0.003632247,-0.017261501,0.07534196,0.027941814,0.6567807,-0.035634823,-0.048952572,0.09915635,0.05746556,0.021935035,-0.0016295873,-0.059631575,-0.010091482,0.012552805,-0.0036057606,0.09273502,-0.041196663,0.1879295,0.018781893,-0.09588944,-0.03298928,1
TCGA-EW-A1PA-01,0.05116719,0.046032563,0.029604193,-0.03997288,0.030217756,-0.030976996,-0.07536482,0.120866336,0.03055868,0.020036569,0.14460063,0.07739064,0.0030646734,0.06206384,0.012299886,0.58899367,-0.03169003,-0.14377585,0.028545326,0.08776993,-0.04089461,0.024368126,0.0053868834,0.017661752,0.12306688,-0.028232284,0.060475674,-0.009557996,0.13900928,-0.01335115,-0.036034696,0.004294919,1
TCGA-EW-A1PB-01,-0.07265365,0.0075997133,0.06609139,-0.0733716,0.06787744,0.05340296,-0.15610492,0.11095057,0.031660993,-0.023969034,0.034584112,0.014151275,-0.088181034,0.06379888,-0.014934519,0.520206,-0.044246525,-0.07390601,0.10378985,0.08807605,0.04392265,-0.05362309,0.06300398,-0.035773307,0.049840756,-0.08810548,-0.0057588033,-0.0334982,0.007567227,-0.017833613,0.0061327573,-0.020854076,1
TCGA-EW-A1PC-01,0.040191084,-0.0023419838,0.039915737,-0.06867806,0.0017482229,-0.07073781,-0.069636755,0.15320477,-0.09171191,0.035447083,0.0869217,-0.04429009,-0.050748583,-0.0029478418,0.04063039,-1.4139833,0.037606344,-0.07303231,-0.022582157,0.013176866,0.0034024604,0.0076672174,-0.002330532,0.06361997,0.08343477,-0.086506195,0.061774608,-0.11642687,0.049140185,-0.038579293,0.08710106,-0.061897412,1
TCGA-EW-A1PD-01,0.022243783,-0.0055119973,0.027454134,-0.026963271,0.026810963,-0.018279672,0.023889553,-0.018712291,-0.059256878,-0.00943155,-0.0051356554,-0.044818778,-0.022705015,-0.015156453,0.036620427,-1.341084,0.0095152855,0.026778467,-0.029970733,-0.035498075,0.0042328723,-0.01280069,0.010684768,0.05023527,0.00021577626,-0.0010303333,-0.0011452474,-0.028661106,-0.15607958,-0.017915435,0.061212845,-0.01621194,1
TCGA-EW-A1PE-01,0.023473963,0.019765737,-0.011061701,0.017266266,-0.023400348,0.00803031,0.10703606,-0.11219793,0.018896911,0.06217765,-0.14380005,-0.008820664,0.14164755,0.007870193,0.006378641,0.5044886,-0.0037654042,0.06878359,0.034038648,-0.13256884,-0.021124851,-0.04297137,0.034530666,0.019308241,-0.045313917,0.0442945,-0.009514909,0.054904994,-0.19896452,0.022772603,-0.05149343,0.01981564,1
TCGA-EW-A1PF-01,0.005827859,0.049218237,0.011733291,-0.060594477,0.023734827,0.0012427568,-0.012370427,-0.054675665,0.011703346,-0.018720755,-0.029981464,-0.053974546,-0.0040251873,-0.012505566,0.028194776,0.5698785,-0.026090592,-0.063503794,0.052432567,-0.015061311,0.017871965,-0.011543151,0.00017600716,-0.03531128,-0.022497408,0.09450286,-0.04404724,-0.0021612681,-0.042914048,-0.011944599,-0.03835786,0.06585638,1
TCGA-EW-A1PG-01,-0.022894561,0.061422646,-0.026563529,0.05008485,0.021042962,0.07179384,0.08722127,-0.22216362,-0.009589102,-0.035268255,-0.13605213,-0.020706318,0.055893842,0.008109356,0.008895328,-0.42577106,0.028044462,0.18170553,-0.027366271,-0.057844453,-0.0072941296,-0.058343973,-0.010374522,-0.008393584,-0.15492347,0.15020859,-0.017854724,0.068048954,-0.28652263,0.040453307,-0.01595285,0.06288947,1
TCGA-EW-A1PH-01,-0.007584408,0.05152464,-0.03855962,-0.034590818,-0.08936517,0.0042070895,0.02870537,-0.10784875,-0.028204348,-0.05607549,-0.050547384,-0.06815973,0.04899523,-0.025669549,0.06866913,-0.17382847,-0.0110731125,0.035898216,-0.014285399,-0.027850322,-0.05786432,-0.035422977,-0.031054294,-0.117378026,-0.016079538,0.0399931,0.0560824,0.10034077,-0.11890708,0.041907184,-0.04113085,-0.019137187,1
TCGA-EW-A2FR-01,0.08354749,-0.08761492,0.058247145,-0.09710965,-0.043455523,-0.0056631416,-0.0074404376,0.07149523,0.010386918,0.050097637,0.014877044,-0.077932924,0.047863323,-0.08373032,0.00055097556,0.60119504,-0.036167115,-0.12832922,0.06476905,-0.010467343,0.07315417,0.0010789968,0.09209006,0.015752764,0.018334724,-0.108190276,-0.033308934,-0.035723977,0.09569,0.005562417,0.06100256,0.025844323,1
TCGA-EW-A2FS-01,0.034379244,-0.01342362,0.040437575,-0.038828053,0.034433264,-0.040099427,0.020784687,0.028026288,-0.07074633,-0.0066391323,0.029939048,-0.04663045,-0.028738912,-0.022636,0.07574146,-1.421285,0.007621497,0.026519246,-0.005502103,0.0014765933,0.013602663,0.00855786,-0.008992886,0.0552752,0.017472155,-0.020934768,0.03660665,-0.039491553,-0.08920333,-0.00087148696,0.06310693,-0.03202589,1
TCGA-EW-A2FV-01,-0.031308442,-0.030320046,-0.055391315,0.079787634,-0.037043672,0.1305916,0.13096859,-0.25494283,-0.029498424,-0.052982785,-0.16358632,-0.038406797,0.06167013,-0.069228955,-0.023844013,-0.62628555,-0.014371008,0.21292838,-0.07091842,-0.12086361,-0.03307874,-0.024939504,-0.008214867,-0.07364139,-0.1880992,0.14140683,-0.03350212,0.08987601,-0.29511774,0.10398876,-0.025779197,0.081863865,1
TCGA-EW-A2FW-01,0.0030675828,0.05758889,-0.016297195,-0.011159711,-0.007127207,-0.0771458,0.07381485,0.048421565,0.083563834,0.071483515,0.06755715,0.047362044,0.025480576,0.04534134,-0.023910115,0.6890731,0.027079523,-0.068311565,0.0021027643,-0.017213754,-0.04905827,0.0113515295,0.0077864174,0.009931134,0.033798732,0.02589462,0.033161562,-0.012713123,-0.010351792,-0.025742985,-0.008540327,-0.04501851,1
TCGA-EW-A3E8-01,-0.019974008,-0.0060084667,-0.029553123,0.02427867,0.017483015,0.005220607,0.02345666,-0.0025122487,0.044042047,-0.03168363,0.021973282,0.0032625939,0.029809238,-0.03458113,-0.009314785,0.77517366,0.060391337,-0.008143209,-0.007847099,-0.009588234,0.0028292201,-0.0010278039,0.021273846,-0.03929781,-0.01451879,0.018295161,-0.014582988,0.009532716,-0.008358404,-0.013109021,-0.072062515,-0.03280688,1
TCGA-EW-A3U0-01,-0.067273036,0.054463774,-0.09729308,-0.10320432,0.010701198,-0.011365458,0.17284168,-0.1419141,0.010692749,0.0959272,-0.1347653,0.06892352,0.13585055,-0.013509636,0.028475216,0.6004941,-0.066141576,0.07013563,0.037921578,-0.1532597,-0.0018919818,0.04440594,-0.018250978,-0.06420618,-0.11049759,0.11374944,0.007544473,0.07775465,-0.17019416,0.07506227,0.024068361,0.053466126,1
TCGA-EW-A423-01,0.032545015,-0.0037501436,0.009542701,-0.03795979,0.01846077,-0.05167587,0.0027390523,0.02632836,-0.08189067,-0.0032519791,0.031647928,-0.046995148,-0.027363177,-0.017591316,0.04354607,-1.4109792,0.021794781,-0.004959367,-0.0320867,-0.0015186593,0.009828735,0.0012324043,0.009592572,0.041228116,0.021566518,-0.021690406,0.02505825,-0.05707361,-0.09460859,-0.019875117,0.08043498,-0.029928429,1
TCGA-EW-A424-01,-0.03310772,0.07808587,-0.008730131,0.03817349,0.045342166,-0.014215767,0.17049561,-0.10825682,-0.00753155,-0.019230956,-0.08358141,-0.043127686,0.06207526,-0.0686489,0.058377136,0.6481508,0.03630799,0.09697319,-0.06728933,-0.032094024,-0.037112903,-0.17165348,-0.015225297,0.016804116,-0.16396242,-0.03154073,0.018756159,-0.001500953,-0.19201402,0.049846284,-0.06930504,-0.06434971,1
TCGA-EW-A6S9-01,0.024375886,-0.027723907,-0.043253485,-0.07987777,-0.040631752,0.014230892,-0.0136124985,-0.097752966,-0.0652003,-0.04834888,-0.037819095,-0.021188498,0.0035565533,-0.007900183,0.012973001,-0.86860454,-0.019874305,0.08724808,-0.064637706,-0.068459205,0.00057755783,0.041461352,-0.02179273,-0.0065283757,-0.06845104,0.050071888,-0.06940025,-0.053012107,-0.0990652,0.051413886,0.070581056,-0.025274588,1
TCGA-EW-A6SA-01,-0.06808707,0.07499763,-0.018458728,-0.027063526,-0.09874718,0.102879,0.03703172,0.072949156,-0.094652385,-0.027968237,-0.0068260506,-0.0071790074,-0.008686718,-0.038445685,-0.058070134,-0.29892826,0.025991261,-0.09804606,-0.052421167,-0.02351623,-0.023524474,-0.036627304,-0.0077820476,-0.1074568,0.04854373,-0.020874657,0.001410868,0.04285125,-0.021096632,-0.034110315,-0.04248462,0.013658868,1
TCGA-EW-A6SB-01,-0.027470455,-0.010043321,0.011361775,-0.012196757,0.02573182,-0.010943711,-0.006412347,0.0016721091,0.01518229,-0.024884025,0.03235311,0.021102339,-0.018141892,0.042375024,0.012008658,0.7358476,-0.029861376,-0.047353737,0.03088093,0.012162097,-0.018273782,0.010050926,-0.013442969,-0.023350714,0.0037249997,0.03689509,-0.0025541969,-0.01980095,0.069534265,-0.011382051,-0.046959884,-0.007774843,1
TCGA-EW-A6SC-01,-0.004667297,-0.043359756,0.10442042,0.030897252,-0.07702254,-0.07453038,-0.030360151,-0.012085119,0.031690393,0.10123753,0.0020143911,-0.05324149,-0.008453775,-0.09112058,-0.041553747,0.6402982,-0.07409337,-0.019336276,-0.02332577,0.024750777,-0.0275159,0.0043133833,0.027470732,-0.085882574,0.0010936931,-0.1024893,0.024388138,0.010093475,0.038541272,-0.07125152,0.02302689,0.0032497812,1
TCGA-EW-A6SD-01,0.030124962,-0.0074153524,0.017671164,-0.050362833,-0.0077253394,-0.056585416,-0.036708105,0.11162991,-0.09295866,0.057847403,0.05417689,-0.003943086,-0.0168305,-0.014839952,-0.0045998194,-1.4318883,0.011218458,-0.059750803,0.0061490852,-0.016095333,0.013924945,0.02402382,0.019394794,0.038346767,0.043313928,-0.044447936,0.05204698,-0.07369965,0.016368195,-0.05253584,0.06525201,-0.090814486,1
TCGA-GI-A2C8-01,-0.08873163,0.051905885,0.018969323,0.04080368,-0.035115045,-0.11748919,-0.13752653,0.14117837,0.08291167,0.011151364,0.14516237,0.061225444,-0.026226278,0.027289864,-0.07123739,0.5816922,-0.064605445,-0.15533376,-0.018598882,0.12886518,-0.05870728,0.078926995,0.044120308,0.060022265,0.14051962,-0.039609797,0.008384209,-0.0076625757,0.1698638,-0.040983804,-0.04169821,-0.12411325,1
